index,Station,Lat,Long,Alt,Date,O18Avg,H2avg,dex,Precipitation (kg/m^2/s),Temperature (K)
11431,SAT,48.78,-123.13,178.0,2004-12-02,-11.45,-83.73,-83.73,0.0005631479,284.3104
11434,BAB,47.98,-55.82,190.0,2004-12-02,-12.6,-88.265,100.8,0.0,269.81326
11435,GOB,53.32,-60.42,46.0,2004-12-02,-21.68,-163.76,-163.76,6.5699387e-06,259.77908
11436,ALR,82.31,-62.17,30.0,2004-12-02,-30.14,,5.907930423497817,1.4300829e-05,248.29369
11437,SNA,63.52,-116.0,241.0,2004-12-02,-16.32,-138.59,-138.59,0.0,243.65402
11438,CAM,69.6,-105.8,27.0,2004-12-02,-31.81,-247.035,,0.0,245.62964
11440,ELA,49.67,-93.72,369.0,2004-12-02,-17.22,-132.35,-132.35,1.2317563e-05,271.37946
11442,OTT,45.32,-75.67,114.0,2004-12-02,-14.06,-101.98,10.5,0.0,269.95663
11443,CPA,49.82,-74.97,382.0,2004-12-02,-21.84,-160.11,14.609999999999985,3.762416e-05,267.72037
11444,EUR,79.59,-85.56,10.0,2004-12-02,-39.53,-214.7,,5.7121056e-06,248.20074
11445,BON,49.38,-82.12,245.0,2004-12-02,-21.96,-164.36,-164.36,4.444073e-05,271.42047
11447,HAB,46.29,-64.15,45.0,2004-12-02,-11.21,-79.84,-79.84,0.0,269.8833
11448,SAT,48.78,-123.13,178.0,2005-01-02,-11.63,-88.555,-88.555,0.0,274.81424
11449,BON,49.38,-82.12,245.0,2005-01-02,-23.68,-178.1,-178.1,0.0,251.05287
11454,HAB,46.29,-64.15,45.0,2005-01-02,-15.685,-111.43,-111.43,0.0,271.0062
11455,CAM,69.6,-105.8,27.0,2005-01-02,-34.754999999999995,-271.7747836612534,,0.0,241.36151
11456,EUR,79.59,-85.56,10.0,2005-01-02,-30.9,-222.01,,0.0,243.17091
11457,OTT,45.32,-75.67,114.0,2005-01-02,-15.88,-122.68,4.359999999999999,0.0,267.8976
11458,SNA,63.52,-116.0,241.0,2005-01-02,-19.52,-154.265,-154.265,4.2627315e-05,261.47122
11459,GOB,53.32,-60.42,46.0,2005-01-02,-22.39,-168.1,-168.1,0.0,266.0219
11461,ALR,82.31,-62.17,30.0,2005-01-02,-33.3,,11.146525121999986,1.9213248e-05,244.73277
11463,CPA,49.82,-74.97,382.0,2005-01-02,-19.0,-137.145,14.85499999999999,0.0,253.28479
11464,ELA,49.67,-93.72,369.0,2005-01-02,-19.89,-153.57,-153.57,0.0,253.66618
11465,BAB,47.98,-55.82,190.0,2005-01-02,-10.66,-75.85,85.28,6.533523e-05,272.25006
11467,BAB,47.98,-55.82,190.0,2005-02-02,-14.42,-108.745,115.36,0.0,262.59558
11468,CPA,49.82,-74.97,382.0,2005-02-02,-23.09,-174.5,10.219999999999999,0.00012842179,268.17398
11469,HAB,46.29,-64.15,45.0,2005-02-02,-21.13,-155.045,-155.045,0.00010451406,274.38477
11470,SNA,63.52,-116.0,241.0,2005-02-02,-22.63,-173.145,-173.145,0.0,244.92012
11471,GOB,53.32,-60.42,46.0,2005-02-02,-21.53,-163.995,-163.995,0.0,252.0833
11472,OTT,45.32,-75.67,114.0,2005-02-02,-17.27,-135.99,2.1699999999999875,5.644933e-05,275.96118
11473,CAM,69.6,-105.8,27.0,2005-02-02,-38.17,-305.1343399002167,,0.0,240.04659
11475,BON,49.38,-82.12,245.0,2005-02-02,-23.97,-188.61,-188.61,2.0925769e-05,263.32404
11477,ELA,49.67,-93.72,369.0,2005-02-02,-23.455,-175.04,-175.04,5.6179597e-06,263.6282
11479,SAT,48.78,-123.13,178.0,2005-02-02,-11.97,-90.5,-90.5,9.7314616e-05,278.073
11482,ALR,82.31,-62.17,30.0,2005-02-02,-31.545,,7.187957153927556,1.1230663e-05,245.2548
11483,EUR,79.59,-85.56,10.0,2005-02-02,-36.25,-288.1350535957661,,4.224008e-06,238.79417
11484,SNA,63.52,-116.0,241.0,2005-03-02,-22.29,-173.475,-173.475,0.0,255.533
11485,ALR,82.31,-62.17,30.0,2005-03-02,-33.06,,6.343635598321498,0.0,230.89355
11489,CAM,69.6,-105.8,27.0,2005-03-02,-29.61,-232.7273798167261,,0.0,237.04778
11490,SAT,48.78,-123.13,178.0,2005-03-02,-11.24,-84.86,-84.86,0.0,278.26642
11491,CPA,49.82,-74.97,382.0,2005-03-02,-19.54,-147.65,8.669999999999987,0.0,252.5131
11493,EUR,79.59,-85.56,10.0,2005-03-02,-32.16,-198.08,,0.0,226.8017
11494,GOB,53.32,-60.42,46.0,2005-03-02,-18.26,-142.105,-142.105,7.2549947e-06,256.80292
11496,OTT,45.32,-75.67,114.0,2005-03-02,-17.93,-141.95,1.490000000000009,0.0,272.77502
11497,HAB,46.29,-64.15,45.0,2005-03-02,-17.325,-127.7,-127.7,6.267363e-05,271.80978
11498,ELA,49.67,-93.72,369.0,2005-03-02,-23.43,-181.02,-181.02,1.580033e-05,264.1803
11500,BAB,47.98,-55.82,190.0,2005-03-02,-9.56,-68.54,76.48,0.00010340706,272.25577
11501,BON,49.38,-82.12,245.0,2005-03-02,-15.89,-115.25,-115.25,3.607203e-05,255.63754
11502,GOB,53.32,-60.42,46.0,2005-04-02,-12.28,-94.245,-94.245,0.0,271.37592
11503,OTT,45.32,-75.67,114.0,2005-04-02,-10.53,-76.94,7.299999999999997,0.0,279.3936
11504,HAB,46.29,-64.15,45.0,2005-04-02,-11.19,-76.985,-76.985,0.0,276.3963
11505,BON,49.38,-82.12,245.0,2005-04-02,-12.96,-91.55,-91.55,0.0,278.61856
11507,ELA,49.67,-93.72,369.0,2005-04-02,-20.205,-155.225,-155.225,0.0,285.41687
11508,SAT,48.78,-123.13,178.0,2005-04-02,-9.76,-71.725,-71.725,0.0,284.3105
11511,EUR,79.59,-85.56,10.0,2005-04-02,-33.7,-214.7,,0.0,239.9398
11514,ALR,82.31,-62.17,30.0,2005-04-02,-30.94,,7.902514848724536,0.0,238.87811
11515,BAB,47.98,-55.82,190.0,2005-04-02,-8.01,-60.03,64.08,0.00013817685,272.7697
11517,CAM,69.6,-105.8,27.0,2005-04-02,-24.93,-196.5657501226998,,0.0,242.98145
11518,CPA,49.82,-74.97,382.0,2005-04-02,-16.07,-116.54,12.019999999999996,0.0,275.3947
11519,SNA,63.52,-116.0,241.0,2005-04-02,-24.61,-187.75,-187.75,0.0,256.41998
11520,CAM,69.6,-105.8,27.0,2005-05-02,-25.13,-195.07585498931644,,0.0,256.29675
11522,BON,49.38,-82.12,245.0,2005-05-02,-8.92,-67.155,-67.155,0.0,285.13046
11523,ELA,49.67,-93.72,369.0,2005-05-02,-10.22,-76.895,-76.895,4.1887586e-05,286.61288
11526,CPA,49.82,-74.97,382.0,2005-05-02,-13.58,-99.005,9.635000000000005,9.69858e-06,279.0323
11529,BAB,47.98,-55.82,190.0,2005-05-02,-7.1,-49.69,56.800000000000004,0.0,273.7631
11530,GOB,53.32,-60.42,46.0,2005-05-02,-13.84,-100.81,-100.81,0.0,265.69034
11531,EUR,79.59,-85.56,10.0,2005-05-02,-24.4,-222.01,,0.0,257.91983
11532,HAB,46.29,-64.15,45.0,2005-05-02,-8.430000000000001,-56.77,-56.77,0.0,280.37622
11534,OTT,45.32,-75.67,114.0,2005-05-02,-9.09,-70.28,2.4399999999999977,9.3648116e-05,285.0015
11535,SNA,63.52,-116.0,241.0,2005-05-02,-23.75,-199.48,-199.48,0.0,267.2345
11536,ALR,82.31,-62.17,30.0,2005-05-02,-24.13,,3.3353117025385757,0.0,256.10663
11537,SAT,48.78,-123.13,178.0,2005-05-02,-8.925,-70.905,-70.905,0.0,285.15607
11539,EUR,79.59,-85.56,10.0,2005-06-02,-24.33,-193.66320578793284,,0.0,275.3343
11540,GOB,53.32,-60.42,46.0,2005-06-02,-10.165,-72.99,-72.99,3.133786e-05,287.59857
11541,BON,49.38,-82.12,245.0,2005-06-02,-5.485,-34.45,-34.45,1.137859e-05,279.11334
11543,ALR,82.31,-62.17,30.0,2005-06-02,-19.545,,5.514511470350499,4.9327923e-06,272.9831
11546,SNA,63.52,-116.0,241.0,2005-06-02,-12.99,-126.225,-126.225,1.1677155e-05,285.04306
11547,ELA,49.67,-93.72,369.0,2005-06-02,-11.33,-78.97,-78.97,0.0,282.80133
11549,BAB,47.98,-55.82,190.0,2005-06-02,-6.62,-43.63,52.96,0.00011706594,285.34738
11552,SAT,48.78,-123.13,178.0,2005-06-02,-9.24,-71.49,-71.49,6.215538e-05,284.37622
11553,CPA,49.82,-74.97,382.0,2005-06-02,-7.86,-49.3,13.580000000000005,2.3168375e-05,280.53778
11554,HAB,46.29,-64.15,45.0,2005-06-02,-10.03,-68.92,-68.92,2.5609144e-05,288.51825
11555,OTT,45.32,-75.67,114.0,2005-06-02,-8.01,-58.18,5.899999999999999,2.1143756e-05,284.5183
11556,CAM,69.6,-105.8,27.0,2005-07-02,-18.305,-144.72922262185256,,1.093098e-05,285.85236
11557,BON,49.38,-82.12,245.0,2005-07-02,-8.84,-65.91,-65.91,5.34922e-05,284.08743
11559,SAT,48.78,-123.13,178.0,2005-07-02,-7.22,-56.565,-56.565,0.0,297.08563
11560,GOB,53.32,-60.42,46.0,2005-07-02,-13.935,-101.215,-101.215,0.0,292.44653
11561,EUR,79.59,-85.56,10.0,2005-07-02,-17.31,-229.32,,0.0,277.8479
11562,CPA,49.82,-74.97,382.0,2005-07-02,-9.665,-69.84,7.47999999999999,0.00014130122,288.83582
11564,SNA,63.52,-116.0,241.0,2005-07-02,-23.1,-178.875,-178.875,1.2097367e-05,292.81842
11567,OTT,45.32,-75.67,114.0,2005-07-02,-7.08,-50.92,5.719999999999999,0.00010184925,292.6922
11568,ALR,82.31,-62.17,30.0,2005-07-02,-17.24,,0.08524449024864111,6.358724e-06,274.77194
11569,BAB,47.98,-55.82,190.0,2005-07-02,-6.44,-43.595,51.52,0.0,288.62866
11570,ELA,49.67,-93.72,369.0,2005-07-02,-7.07,-43.575,-43.575,0.0,284.97968
11572,HAB,46.29,-64.15,45.0,2005-07-02,-5.35,-39.53,-39.53,0.0,292.0346
11575,CPA,49.82,-74.97,382.0,2005-08-02,-10.23,-73.36,8.480000000000004,0.0,293.31006
11577,GOB,53.32,-60.42,46.0,2005-08-02,-12.36,-89.775,-89.775,0.0,291.09293
11578,ELA,49.67,-93.72,369.0,2005-08-02,-7.78,-60.94,-60.94,0.0,293.7179
11579,SAT,48.78,-123.13,178.0,2005-08-02,-7.8,-60.73,-60.73,0.0,290.85938
11580,CAM,69.6,-105.8,27.0,2005-08-02,-15.475,-140.49648663216476,,0.0,279.95688
11581,OTT,45.32,-75.67,114.0,2005-08-02,-7.43,-50.83,8.61,3.6081834e-05,294.79004
11582,EUR,79.59,-85.56,10.0,2005-08-02,-20.0,-236.63,-296832.0,0.0,274.02298
11583,ALR,82.31,-62.17,30.0,2005-08-02,-25.65,,8.482798744186027,0.0,278.70767
11584,SNA,63.52,-116.0,241.0,2005-08-02,-16.935,-129.915,-129.915,0.0,288.2938
11585,BAB,47.98,-55.82,190.0,2005-08-02,-6.71,-38.46,53.68,0.0,292.24338
11587,BON,49.38,-82.12,245.0,2005-08-02,-8.66,-61.265,-61.265,0.0,293.64404
11588,HAB,46.29,-64.15,45.0,2005-08-02,-8.0,-54.61,-54.61,0.0,293.92862
11592,CAM,69.6,-105.8,27.0,2005-09-02,-15.475,-118.22883230618845,,0.0,275.8156
11593,ELA,49.67,-93.72,369.0,2005-09-02,-9.365,-65.585,-65.585,0.0,292.78168
11596,CPA,49.82,-74.97,382.0,2005-09-02,-11.6,-78.12,14.679999999999993,1.5787778e-05,295.37836
11597,SNA,63.52,-116.0,241.0,2005-09-02,-22.951249999999998,-181.11749999999998,-181.11749999999998,1.2104248e-05,283.6893
11598,SAT,48.78,-123.13,178.0,2005-09-02,-6.04,-40.43,-40.43,0.000190207,286.85367
11600,BON,49.38,-82.12,245.0,2005-09-02,-11.48,-76.865,-76.865,0.0,299.56482
11602,EUR,79.59,-85.56,10.0,2005-09-02,-34.114999999999995,-191.52277546397863,-297114.05,0.0,270.95142
11603,GOB,53.32,-60.42,46.0,2005-09-02,-14.1,-102.39,-102.39,0.00018071014,282.66855
11604,BAB,47.98,-55.82,190.0,2005-09-02,-11.395,-82.305,91.16,0.0,290.22348
11607,OTT,45.32,-75.67,114.0,2005-09-02,-5.5,-32.75,11.25,0.0,299.48334
11608,HAB,46.29,-64.15,45.0,2005-09-02,-7.9,-52.31,-52.31,0.0,296.62225
11609,ALR,82.31,-62.17,30.0,2005-09-02,-23.23,,7.360000000000014,7.616615e-06,265.52374
11610,ALR,82.31,-62.17,30.0,2005-10-02,-27.79,,12.829533106833395,1.7965727e-05,264.90613
11611,CPA,49.82,-74.97,382.0,2005-10-02,-10.18,-67.425,14.015,0.0,276.9246
11612,BON,49.38,-82.12,245.0,2005-10-02,-9.14,-60.245,-60.245,0.0,284.8143
11613,OTT,45.32,-75.67,114.0,2005-10-02,-10.3,-69.96,12.440000000000012,0.0,284.24225
11618,EUR,79.59,-85.56,10.0,2005-10-02,-30.89,-261.5841392962969,-297320.0,0.0,262.8823
11619,SAT,48.78,-123.13,178.0,2005-10-02,-7.43,-50.805,-50.805,0.0,280.0945
11620,GOB,53.32,-60.42,46.0,2005-10-02,-11.855,-86.06,-86.06,4.446854e-05,280.1457
11621,ELA,49.67,-93.72,369.0,2005-10-02,-11.79,-79.73,-79.73,0.00020070173,286.58084
11622,SNA,63.52,-116.0,241.0,2005-10-02,-24.954375000000002,-198.06875,-198.06875,2.3576005e-05,268.8092
11624,HAB,46.29,-64.15,45.0,2005-10-02,-6.76,-41.66,-41.66,0.0,281.4744
11625,CAM,69.6,-105.8,27.0,2005-10-02,-23.94,-178.6535482591279,,1.4740557e-05,265.86154
11627,BAB,47.98,-55.82,190.0,2005-10-02,-6.83,-39.96,54.64,9.576072e-06,281.9179
11628,HAB,46.29,-64.15,45.0,2005-11-02,-12.02,-86.515,-86.515,9.99006e-06,280.23315
11629,SNA,63.52,-116.0,241.0,2005-11-02,-24.729285714285716,-194.51857142857145,-194.51857142857145,0.0,260.39795
11630,ALR,82.31,-62.17,30.0,2005-11-02,-34.65,,11.766088746437902,0.0,244.81499
11632,CPA,49.82,-74.97,382.0,2005-11-02,-14.075,-97.155,15.444999999999993,2.0995089e-05,271.8441
11633,BON,49.38,-82.12,245.0,2005-11-02,-17.44,-127.39,-127.39,3.426876e-05,268.28516
11636,EUR,79.59,-85.56,10.0,2005-11-02,-36.65,-238.08370941778261,-297568.0,0.0,244.86778
11637,BAB,47.98,-55.82,190.0,2005-11-02,-11.16,-73.23,89.28,0.0,282.42145
11640,GOB,53.32,-60.42,46.0,2005-11-02,-13.25,-93.75,-93.75,2.2413877e-05,273.45145
11641,ELA,49.67,-93.72,369.0,2005-11-02,-14.86,-110.52,-110.52,0.0,272.37628
11642,OTT,45.32,-75.67,114.0,2005-11-02,-8.31,-49.69,16.790000000000006,0.0,276.3612
11643,SAT,48.78,-123.13,178.0,2005-11-02,-12.48,-87.335,-87.335,0.0,278.0415
11645,CAM,69.6,-105.8,27.0,2005-11-02,-28.57,-214.07769830937553,,0.0,246.6611
11646,ELA,49.67,-93.72,369.0,2005-12-02,-18.97,-139.815,-139.815,1.9221516e-05,266.79065
11648,EUR,79.59,-85.56,10.0,2005-12-02,-33.03,-280.6190981346022,-297808.0,0.0,236.83484
11649,SAT,48.78,-123.13,178.0,2005-12-02,-10.55,-81.27,-81.27,0.0,279.34613
11650,BON,49.38,-82.12,245.0,2005-12-02,-25.565,-191.59,-191.59,0.0,258.94418
11652,OTT,45.32,-75.67,114.0,2005-12-02,-16.99,-118.87,17.049999999999983,0.0,274.34448
11653,HAB,46.29,-64.15,45.0,2005-12-02,-10.395,-67.835,-67.835,0.0,276.34103
11654,CPA,49.82,-74.97,382.0,2005-12-02,-22.61,-173.145,7.734999999999985,2.1756532e-05,264.34503
11656,ALR,82.31,-62.17,30.0,2005-12-02,-31.65,,15.619185826325491,0.0,239.44789
11658,BAB,47.98,-55.82,190.0,2005-12-02,-7.85,-51.655,62.800000000000004,0.0,273.9748
11659,SNA,63.52,-116.0,241.0,2005-12-02,-17.615,-139.61,-139.61,0.0,264.4157
11660,CAM,69.6,-105.8,27.0,2005-12-02,-30.7,-232.1613666647495,,0.0,237.24908
11662,GOB,53.32,-60.42,46.0,2005-12-02,-19.12,-143.685,-143.685,1.0995886e-05,265.8658
11664,OTT,45.32,-75.67,114.0,2006-01-02,-14.26,-99.67,14.409999999999997,3.055369e-05,261.3865
11666,CAM,69.6,-105.8,27.0,2006-01-02,-32.980000000000004,-252.54930346779477,,1.3178377e-05,250.26704
11668,GOB,53.32,-60.42,46.0,2006-01-02,-17.44,-129.355,-129.355,1.852278e-05,258.43234
11669,EUR,79.59,-85.56,10.0,2006-01-02,-31.2,-253.9029550607492,-298056.0,0.0,230.94986
11672,BON,49.38,-82.12,245.0,2006-01-02,-24.27,-182.335,-182.335,8.534406e-06,243.26248
11675,SAT,48.78,-123.13,178.0,2006-01-02,-11.98,-88.845,-88.845,8.916839e-06,278.5759
11676,ELA,49.67,-93.72,369.0,2006-01-02,-25.5,-195.375,-195.375,0.0,252.65108
11677,BAB,47.98,-55.82,190.0,2006-01-02,-13.09,-92.03,104.72,0.0,269.88953
11678,ALR,82.31,-62.17,30.0,2006-01-02,-28.18,,8.752980904002982,0.0,235.88025
11679,HAB,46.29,-64.15,45.0,2006-01-02,-11.645,-80.875,-80.875,0.00022087783,271.01465
11680,SNA,63.52,-116.0,241.0,2006-01-02,-21.97,-167.135,-167.135,0.0,256.11594
11681,CPA,49.82,-74.97,382.0,2006-01-02,-20.35,-151.235,11.564999999999998,0.00010223087,259.15726
11682,SAT,48.78,-123.13,178.0,2006-02-02,-10.84,-83.38,-83.38,7.9528785e-05,279.7772
11685,BON,49.38,-82.12,245.0,2006-02-02,-25.48,-193.1,-193.1,0.0,260.944
11686,ALR,82.31,-62.17,30.0,2006-02-02,-36.13,,14.28278853445562,0.0,238.99263
11687,HAB,46.29,-64.15,45.0,2006-02-02,-11.52,-80.33,-80.33,0.0,256.9279
11688,EUR,79.59,-85.56,10.0,2006-02-02,-22.66,-243.3935501518539,-298304.0,0.0,241.3294
11690,GOB,53.32,-60.42,46.0,2006-02-02,-20.26,-150.8,-150.8,0.0,249.45645
11693,SNA,63.52,-116.0,241.0,2006-02-02,-30.895,-233.48,,0.0,249.1518
11694,CAM,69.6,-105.8,27.0,2006-02-02,-30.255,-232.98461101331637,,0.0,239.73079
11695,CPA,49.82,-74.97,382.0,2006-02-02,-20.64,-152.875,12.245000000000005,0.0,252.47879
11696,BAB,47.98,-55.82,190.0,2006-02-02,-14.38,-104.47,115.04,2.855349e-06,258.7198
11697,ELA,49.67,-93.72,369.0,2006-02-02,-22.975,-173.84,-173.84,0.0,265.03046
11698,OTT,45.32,-75.67,114.0,2006-02-02,-11.34,-81.0335336248379,9.686466375162098,0.0,258.22833
11700,OTT,45.32,-75.67,114.0,2006-03-02,-6.26,-50.76056553635064,-0.6805655363506418,2.3056218e-05,265.33783
11703,BAB,47.98,-55.82,190.0,2006-03-02,-7.86,-50.85,62.88,0.0,265.54926
11706,EUR,79.59,-85.56,10.0,2006-03-02,-25.44,-170.87726146002353,-298528.0,0.0,228.9425
11709,GOB,53.32,-60.42,46.0,2006-03-02,-14.525,-107.52,-107.52,0.0,253.89561
11710,SAT,48.78,-123.13,178.0,2006-03-02,-13.09,-95.625,-95.625,0.0,280.6081
11711,ELA,49.67,-93.72,369.0,2006-03-02,-23.31,-177.455,-177.455,1.0607649e-05,262.8309
11712,SNA,63.52,-116.0,241.0,2006-03-02,-25.73,-198.08,,0.0,257.85394
11713,ALR,82.31,-62.17,30.0,2006-03-02,-35.17,,12.376283800878241,0.0,232.41771
11714,CPA,49.82,-74.97,382.0,2006-03-02,-15.21,-109.845,11.835000000000008,0.0,254.75827
11715,HAB,46.29,-64.15,45.0,2006-03-02,-14.22,-101.685,-101.685,3.8532024e-05,266.90625
11716,CAM,69.6,-105.8,27.0,2006-03-02,-35.08,-263.0073498875507,,0.0,247.9683
11717,BON,49.38,-82.12,245.0,2006-03-02,-15.4,-111.615,-111.615,0.0,252.14801
11718,HAB,46.29,-64.15,45.0,2006-04-02,-8.270000000000001,-55.01,-55.01,0.0,277.81406
11720,GOB,53.32,-60.42,46.0,2006-04-02,-14.59,-102.37,-102.37,0.0,272.3486
11721,BAB,47.98,-55.82,190.0,2006-04-02,-10.27,-71.815,82.16,0.0,273.4765
11722,ALR,82.31,-62.17,30.0,2006-04-02,-23.82,,7.798172095901435,0.0,246.94508
11723,BON,49.38,-82.12,245.0,2006-04-02,-9.01,-65.89,-65.89,0.0,279.53702
11725,SAT,48.78,-123.13,178.0,2006-04-02,-10.01,-73.815,-73.815,0.0,282.41412
11728,CAM,69.6,-105.8,27.0,2006-04-02,-26.235,-197.5534107321726,,0.0,248.96841
11729,SNA,63.52,-116.0,241.0,2006-04-02,-25.09,-194.115,-194.115,0.0,263.1839
11730,OTT,45.32,-75.67,114.0,2006-04-02,-9.98,-71.19236353373331,8.64763646626669,0.0,283.79007
11731,CPA,49.82,-74.97,382.0,2006-04-02,-17.085,-123.9,12.780000000000001,0.0,274.22803
11734,ELA,49.67,-93.72,369.0,2006-04-02,-15.665,-112.125,-112.125,0.0,288.3914
11735,EUR,79.59,-85.56,10.0,2006-04-02,-22.22,-195.94507251863112,-298798.29,0.0,248.6533
11737,BAB,47.98,-55.82,190.0,2006-05-02,-7.34,-48.56,58.72,6.30232e-05,278.63635
11738,SAT,48.78,-123.13,178.0,2006-05-02,-10.15,-76.435,-76.435,0.0,286.37042
11739,CPA,49.82,-74.97,382.0,2006-05-02,-11.65,-84.855,8.344999999999999,0.0,281.57657
11741,CAM,69.6,-105.8,27.0,2006-05-02,-23.490000000000002,-179.40188248405076,,0.0,257.89633
11742,EUR,79.59,-85.56,10.0,2006-05-02,-22.36,-168.25797204704594,-299016.0,0.0,248.6034
11744,GOB,53.32,-60.42,46.0,2006-05-02,-13.07,-97.485,-97.485,0.0,273.64825
11745,HAB,46.29,-64.15,45.0,2006-05-02,-11.81,-84.14,-84.14,0.0,282.90338
11746,ALR,82.31,-62.17,30.0,2006-05-02,-23.395000000000003,,14.44614575992236,6.304802e-06,252.31966
11747,SNA,63.52,-116.0,241.0,2006-05-02,-32.03,-249.0,-249.0,0.0,274.7003
11748,OTT,45.32,-75.67,114.0,2006-05-02,-9.05,-66.78018222164607,5.619817778353934,9.521511e-05,286.8373
11749,ELA,49.67,-93.72,369.0,2006-05-02,-11.94,-92.71,-92.71,0.0,281.92844
11752,BON,49.38,-82.12,245.0,2006-05-02,-9.72,-67.72,-67.72,0.0,279.22562
11757,CPA,49.82,-74.97,382.0,2006-06-02,-9.87,-66.915,12.044999999999987,9.0342546e-05,281.08737
11758,OTT,45.32,-75.67,114.0,2006-06-02,-9.58,-68.03584713276547,8.604152867234532,1.9035013e-05,285.9109
11760,ELA,49.67,-93.72,369.0,2006-06-02,-11.12,-77.53,-77.53,0.0,290.68866
11762,ALR,82.31,-62.17,30.0,2006-06-02,-26.64,,10.715926105741772,0.0,271.9652
11763,CAM,69.6,-105.8,27.0,2006-06-02,-20.2,-158.93763141553143,,0.0,270.1132
11764,HAB,46.29,-64.15,45.0,2006-06-02,-7.32,-52.385,-52.385,0.0,289.11905
11765,BAB,47.98,-55.82,190.0,2006-06-02,-6.47,-43.11,51.76,4.5594417e-05,283.28
11766,GOB,53.32,-60.42,46.0,2006-06-02,-10.88,-78.835,-78.835,6.119972e-05,278.4227
11768,BON,49.38,-82.12,245.0,2006-06-02,-11.0,-82.335,-82.335,0.0,284.53162
11770,EUR,79.59,-85.56,10.0,2006-06-02,-21.41,-177.15859627482791,-299264.0,0.0,270.7839
11771,SAT,48.78,-123.13,178.0,2006-06-02,-9.23,-66.715,-66.715,1.0584355e-05,284.43042
11773,CPA,49.82,-74.97,382.0,2006-07-02,-11.4,-84.535,6.665000000000006,0.0,287.45786
11774,BON,49.38,-82.12,245.0,2006-07-02,-8.55,-59.6,-59.6,3.6305784e-05,287.95093
11780,EUR,79.59,-85.56,10.0,2006-07-02,-20.67,-164.00064754858084,-299504.0,0.0,280.54715
11781,GOB,53.32,-60.42,46.0,2006-07-02,-11.97,-91.97,-91.97,5.647492e-05,289.74124
11782,BAB,47.98,-55.82,190.0,2006-07-02,-8.35,-51.105,66.8,1.6223377e-05,290.66617
11784,ELA,49.67,-93.72,369.0,2006-07-02,-8.43,-59.17,-59.17,6.146018e-05,294.14185
11785,OTT,45.32,-75.67,114.0,2006-07-02,-5.72,-34.83441422127288,10.925585778727118,0.0,290.27243
11786,SAT,48.78,-123.13,178.0,2006-07-02,-7.16,-64.355,-64.355,5.5001437e-06,286.6105
11787,CAM,69.6,-105.8,27.0,2006-07-02,-16.21,-131.1777733272566,,0.0,279.25183
11788,ALR,82.31,-62.17,30.0,2006-07-02,-27.45,,10.542399310308724,0.0,278.65997
11789,HAB,46.29,-64.15,45.0,2006-07-02,-10.43,-74.9,-74.9,5.622333e-05,292.5446
11790,BAB,47.98,-55.82,190.0,2006-08-02,-7.46,-49.25,59.68,0.0,294.07352
11791,BON,49.38,-82.12,245.0,2006-08-02,-12.17,-84.16,-84.16,4.0214323e-05,298.57663
11792,GOB,53.32,-60.42,46.0,2006-08-02,-14.04,-106.76,-106.76,0.0,292.76895
11793,EUR,79.59,-85.56,10.0,2006-08-02,-26.09,-158.84718940459192,-299752.0,0.0,278.03076
11794,HAB,46.29,-64.15,45.0,2006-08-02,-6.47,-42.975,-42.975,0.0,296.7298
11798,ELA,49.67,-93.72,369.0,2006-08-02,-7.365,-56.98,-56.98,9.680127e-05,296.0591
11799,CAM,69.6,-105.8,27.0,2006-08-02,-16.29,-128.71356928619684,,0.0,280.75784
11803,ALR,82.31,-62.17,30.0,2006-08-02,-28.01,,14.39237447931103,0.0,276.07782
11804,OTT,45.32,-75.67,114.0,2006-08-02,-5.27,-30.18858865262892,11.971411347371077,0.0,297.89478
11805,SAT,48.78,-123.13,178.0,2006-08-02,-8.52,-74.375,-74.375,2.7181164e-05,287.90234
11806,CPA,49.82,-74.97,382.0,2006-08-02,-9.37,-62.155,12.804999999999993,0.0,296.04074
11809,OTT,45.32,-75.67,114.0,2006-09-02,-7.88,-51.522716105039805,11.517283894960194,0.0,287.24213
11811,BAB,47.98,-55.82,190.0,2006-09-02,-8.67,-55.76,69.36,0.0,288.85944
11812,SAT,48.78,-123.13,178.0,2006-09-02,-8.82,-63.94,-63.94,0.0,292.0493
11813,EUR,79.59,-85.56,10.0,2006-09-02,-28.41,-196.4623139269385,-300028.41,4.8951565e-06,274.29758
11815,HAB,46.29,-64.15,45.0,2006-09-02,-11.58,-79.225,-79.225,2.4478675e-05,287.9762
11816,CAM,69.6,-105.8,27.0,2006-09-02,-14.48,-113.85167748408469,,6.6984776e-06,275.45877
11817,BON,49.38,-82.12,245.0,2006-09-02,-21.48,-156.7,-156.7,0.0,283.9957
11819,ELA,49.67,-93.72,369.0,2006-09-02,-7.99,-52.76,-52.76,0.0,285.40936
11821,GOB,53.32,-60.42,46.0,2006-09-02,-12.35,-91.55,-91.55,0.0,283.76974
11823,CPA,49.82,-74.97,382.0,2006-09-02,-12.38,-82.85,16.190000000000012,0.0,281.29108
11824,ALR,82.31,-62.17,30.0,2006-09-02,-24.67,,12.06932089683994,0.0,267.16147
11826,BAB,47.98,-55.82,190.0,2006-10-02,-8.8,-56.345,70.4,0.0,289.91104
11827,OTT,45.32,-75.67,114.0,2006-10-02,-11.52,-75.44450827923181,16.715491720768185,2.144046e-05,293.69846
